x,y,Mahalanobis,p
-0.9833669453572329,-0.7458718284693068,1.1385118616728649,0.7677862311755146
0.6740666226571288,0.017760739854717805,0.5011534136994884,0.9186379387178157
-0.7307900453808748,-0.18948495104584076,0.6009254610922397,0.896220477509857
1.039988582646693,0.2626243766981256,1.1035560982985382,0.7762156974208603
-0.45913275329277004,0.38703874760221924,0.6612012366563618,0.8822895919764794
0.07723312532391027,-0.15353862019194656,0.02700647856180516,0.998829140369883
1.0300658918562011,0.9368950769553444,1.4264933724251916,0.6993364571954246
0.07789454151514898,-0.9396578355019028,0.9815203120419408,0.8057233719473839
0.3241953298210538,-0.5766991209924192,0.6007188105571575,0.8962677983767735
0.9480381698955234,0.26720189232282565,0.9080995008367347,0.8234727861189832
0.17042281747915894,-0.09778077079745683,0.0425640261584226,0.9976940811967497
-0.22375504746535516,0.8485173467463084,1.1499335599227911,0.7650356128437505
0.6822864804644083,0.24513730482580515,0.46151543382940113,0.927261198598712
-0.2088023203939852,-1.6052913428895046,2.528733281025572,0.47012070904725
1.5174486266863312,-1.0248288196280346,5.223797928001617,0.1561241584836761
0.1529271649669262,0.08734468943923969,0.024946016844210276,0.998959905581515
1.5586884408948272,2.262489427210659,5.646843493616485,0.13011484247139438
0.2579259666110768,1.2943530496453444,1.7820094678706488,0.6188576807877191
-1.8577683426481706,-0.16674637622245372,4.077401045172818,0.2532265989917655
1.14972707423056,0.7533158559252973,1.4581013750480374,0.6919737130505486
-1.4499959643826914,0.04939907523968463,2.7434284670568023,0.4328974593000705
-0.3908658465754128,1.2319332360388684,2.4945905655223637,0.4762694825760678
-0.22692161829419938,-0.31637708524182995,0.09825739930474846,0.992045719510408
0.5712077453696413,-1.2346924390668388,2.6154770871652033,0.45478267200512035
-0.6090611700621703,0.6490185504002967,1.3990934469038834,0.705747246062062
2.050934531997346,-0.5215678552125743,6.232932040755273,0.10081145065183328
-0.613983259821851,0.6533863883470994,1.4190319084394385,0.701079672904056
-0.7833792429237144,0.8890604376521715,2.424730915618664,0.4890475744840923
1.365126847691155,1.352936613092531,2.6946271121380043,0.44114113270876987
0.8312537419619663,2.2001834442361825,4.808530997133649,0.18636645855762546
2.0411335585109716,0.7219873310684918,4.257048767793786,0.23501192633549783
-0.49114715931317926,-0.3374254517605751,0.2758702658697214,0.9645008548205783
0.995728949199153,1.2443577826907533,1.8823565676537783,0.5971792382072592
1.2076115617139547,0.5092402455196993,1.478130134770489,0.6873270039300576
-1.110663247078442,0.42131707031988447,2.2558330762246,0.5210348787458114
-0.8115188051633696,-1.6030376220274145,2.4292002872185305,0.488222145988512
1.9677771365150927,0.8909428835728381,3.9720815081852936,0.26449464656553845
-0.6027269355440341,0.09793023812321781,0.562113443916782,0.9050481513003918
-0.1754259062428293,0.04883218684958218,0.06728571150604974,0.9954506075086437
1.8467095249287373,-0.18800815603399731,4.377445137314865,0.22348588122801216
-0.5280099080889539,-1.7694407827923266,2.901362579753598,0.40708447341279164
-0.42273972706376867,-0.6960805114324257,0.46262574835232206,0.9270222123833369
-0.19759023499207634,0.05262087896997012,0.08139996159351656,0.9939719848480227
0.8769054561019842,1.9058179425417199,3.6473710023067603,0.3021455414516364
-0.5971872181477293,-0.128741465554209,0.4153228984522726,0.9370592670952139
-1.7467950275573505,0.637960725969989,5.392297832857838,0.14522420432788974
0.9707291052315296,0.3533251702806587,0.9463681894087137,0.8142260888474803
-0.4237962106602157,-2.382873540022595,5.53080459490244,0.1368077268917849
-1.1604751568996916,1.154009134556681,4.573287989369344,0.20584558445138246
-0.4612988312724828,-1.743835688381172,2.835590072906825,0.4176746187892797
-0.7100728814310077,0.14418521663955827,0.798484027930492,0.8498295994862403
-1.6074855794256062,-0.913766834920607,2.782393892410647,0.42640640254833684
-0.22395493316555376,0.20374020301344498,0.1874551521343292,0.9795885986802788
-0.1586112196701862,-0.5748338286152566,0.2797739514273296,0.9637864593859872
-1.1550651070011633,-0.5692733466339407,1.4220935096744485,0.7003641598130707
0.22104347191273854,0.24932960782261948,0.09038383355272087,0.992965885495176
1.06635112073507,1.591946484016327,2.785603103163482,0.4258753894701911
-1.332913610377648,-1.004653500887507,2.0851758823899362,0.5549176001850191
-2.7905627151699104,-0.858169294650539,8.263506223263192,0.04086845896054625
1.4653529184148049,-0.5334932957272259,3.509104412522657,0.3195832273730175
0.6148130184806396,1.0699719404794006,1.2181636509692364,0.748651295485766
0.04919010195745937,0.22292045357875429,0.06942283439476463,0.9952351932495698
0.35885856240767644,-0.9112626030706805,1.2873966895823241,0.7321280110022398
2.252551352024777,0.47380537244799625,5.3628040906888685,0.14707865033730227
-0.5424392910542555,-0.05167775901623503,0.37170548302898976,0.946023412712725
0.6485819043469481,-0.1293957324233798,0.5540954635094668,0.9068559092216836
0.6668534363734465,0.8255505623327724,0.8459018398109988,0.8384593002566231
-0.5584097158401722,-1.9354728886172659,3.490639052800616,0.32197823525535485
-0.058349386018881455,0.9717242571072546,1.225389646757276,0.7469214873193981
-0.22696964082117546,0.04435355749899264,0.0966725000824252,0.9922337248944401
-0.6107858942476919,0.45516478727476656,1.0332733902162976,0.7932015011889398
-0.15394323517281397,-0.22585727545969636,0.046214005494579165,0.9973940502700623
-0.6305548843366916,-0.6355828183880113,0.5613465937998897,0.9052212948160365
0.21026347257424108,0.6970823095131641,0.5247408330330898,0.9134232921820402
-0.07313404299829691,0.2962983919663456,0.1616102247758354,0.9835349299303205
0.31451901110825775,-0.6263681173134601,0.6659803098766943,0.8811750239729175
-0.4831185775374466,0.09394099417026826,0.38146522873935196,0.9440441615228836
-0.1270044055297859,2.111085250998093,5.528042197465929,0.13697097085779353
-1.6420260945034957,-2.4377657886321744,6.241922160575524,0.10041541120908692
-0.2727084985848364,1.1655550279993274,2.0540782990597553,0.561258750812494
0.6841903511107369,-1.0125030328826046,2.224931900950359,0.527054274182327
-0.5103482594844155,1.5165218927514328,3.8156681590545385,0.28206891358837627
-0.7184737509393054,1.1753503944729877,3.133776021424843,0.37145588770942783
-0.09829095678447029,-2.05233083965176,4.411463265698468,0.22032482712483847
-0.05332050281016577,-1.5104026440917058,2.375496926044046,0.4982121600721866
-0.5179831249968029,0.6225971698320535,1.1601515427081144,0.7625766089206807
-0.3669096370763871,-1.0537070035346432,0.9950102569207496,0.8024593261379391
-0.34630711463842695,0.052660327435993505,0.19770817460446874,0.9779584261289748
1.691980606798481,0.4006289486959077,2.979208505719659,0.39484193681922564
-1.5171516201423962,-0.3354418539187508,2.547546345575958,0.466759640145915
-0.1571222925553589,-1.4605903958171478,2.1100937632401506,0.5498734269805328
-0.2773254434272591,-0.8162165268482509,0.5847052435052169,0.8999246570811108
0.3691765721461566,-0.4118951195944372,0.43491932746293893,0.9329381646123976
0.815730519075085,0.790950655471197,0.9516273402815999,0.8129543856399691
